代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元)
512200.SH,南方中证全指房地产ETF,2020-03-26,0.81,0.81,0.81,0.80,0.80,29247200,23538803,-0.01,-0.9864,0.8048
512200.SH,南方中证全指房地产ETF,2020-03-27,0.80,0.81,0.83,0.81,0.81,58210400,47391148,0.01,0.8717,0.8141
512200.SH,南方中证全指房地产ETF,2020-03-30,0.81,0.80,0.80,0.79,0.80,34065500,27198367,-0.01,-1.3580,0.7984
512200.SH,南方中证全指房地产ETF,2020-03-31,0.80,0.80,0.81,0.79,0.79,17713400,14107417,-0.01,-0.7509,0.7964
512200.SH,南方中证全指房地产ETF,2020-04-01,0.79,0.79,0.81,0.79,0.80,18957900,15188357,0.00,0.2522,0.8012
512200.SH,南方中证全指房地产ETF,2020-04-02,0.80,0.79,0.81,0.79,0.80,15243600,12148436,0.01,1.1321,0.7970
512200.SH,南方中证全指房地产ETF,2020-04-03,0.80,0.81,0.81,0.80,0.80,14622700,11739955,-0.00,-0.2488,0.8029
512200.SH,南方中证全指房地产ETF,2020-04-07,0.80,0.81,0.82,0.81,0.81,15747500,12799281,0.01,1.4963,0.8128
512200.SH,南方中证全指房地产ETF,2020-04-08,0.81,0.81,0.81,0.80,0.81,14362100,11619001,-0.00,-0.4914,0.8090
512200.SH,南方中证全指房地产ETF,2020-04-09,0.81,0.81,0.81,0.81,0.81,10128400,8213260,0.00,0.0000,0.8109
512200.SH,南方中证全指房地产ETF,2020-04-10,0.81,0.81,0.82,0.80,0.81,42049600,34081558,-0.00,-0.4938,0.8105
512200.SH,南方中证全指房地产ETF,2020-04-13,0.81,0.80,0.81,0.80,0.80,12879100,10326846,-0.00,-0.4963,0.8018
512200.SH,南方中证全指房地产ETF,2020-04-14,0.80,0.80,0.82,0.80,0.82,22561100,18339876,0.01,1.7456,0.8129
512200.SH,南方中证全指房地产ETF,2020-04-15,0.82,0.81,0.82,0.80,0.81,10417600,8437534,-0.01,-1.2255,0.8099
512200.SH,南方中证全指房地产ETF,2020-04-16,0.81,0.80,0.81,0.80,0.81,12017400,9686024,0.00,0.1241,0.8060
512200.SH,南方中证全指房地产ETF,2020-04-17,0.81,0.81,0.82,0.81,0.81,16717400,13575723,0.00,0.4957,0.8121
512200.SH,南方中证全指房地产ETF,2020-04-20,0.81,0.82,0.82,0.80,0.81,47630800,38471259,0.00,0.1233,0.8077
512200.SH,南方中证全指房地产ETF,2020-04-21,0.81,0.81,0.81,0.80,0.80,16741200,13423327,-0.01,-1.2315,0.8018
512200.SH,南方中证全指房地产ETF,2020-04-22,0.80,0.80,0.81,0.79,0.81,15164000,12152787,0.00,0.4988,0.8014
512200.SH,南方中证全指房地产ETF,2020-04-23,0.81,0.81,0.81,0.80,0.81,12837300,10350012,-0.00,-0.1241,0.8062
512200.SH,南方中证全指房地产ETF,2020-04-24,0.81,0.80,0.80,0.80,0.80,13773900,11012438,-0.01,-0.7453,0.7995

数据来源: Wind
